Date,AAPL,ADBE,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2021-01-05,0.012363455379319266,0.0007211565215241578,0.010004358381754175,0.0076590934076998796,-0.011600613696967632,0.0054922163924566725,0.027033559896768145,0.004277404191754153,0.008064103117914945,0.008070637885037701,0.011757383947514688,0.005441213671832701,-0.01099306610479267,-0.011579008383543754,0.007548082647374166,0.0009645486724525476,-0.0039398207896261805,0.022209694616516673,0.0029803631311853263,0.00638486122350157,0.007317368906131216,-0.013447646777860256,-0.014924981642674418,-0.005323245406704036,0.04819267216757761
2021-01-06,-0.03366136693222466,-0.03990200495253249,-0.024896614147709384,0.06245864623739528,-0.015223427181061622,-0.02424169789561803,0.03218391776979246,0.0038107906845821216,-0.009867579071529353,0.005713406166332646,0.009410144059543102,0.046955946514189106,-0.0318129393591442,0.0003740326667263094,-0.02826873357466264,-0.025929121880461592,-0.038997733741757856,-0.058952755463961726,-0.012232182815592685,0.010526147276538556,0.028390302267496503,0.04196619854473238,-0.008810703635563133,0.006243731686692566,0.025517269202302684
2021-01-07,0.03412341463203239,0.02451157542326765,0.0075771277744003385,0.022083962785226507,-0.005675110761241164,0.008466330312279169,0.004677150817413933,-0.0030148071359620277,0.02986866514497577,-0.0048960056931227625,0.003378426334691431,0.032839283248145223,-0.011084839070562458,0.007922493004775655,0.020621851034453798,0.02845694989231462,0.016783555239330283,0.05783027175999589,-0.0032181839537713808,-0.009346143339794999,0.07944656360858104,0.016032405602693256,0.0055968000085726555,-6.856849445546764e-05,0.007845824305388271
2021-01-08,0.008631143234665517,0.015405902833317109,0.006495514374673217,-0.010042665922285199,0.005490092874670172,0.018625557928211522,0.009532059944671323,0.000615961779759644,0.013238757821711022,0.010628476064017622,-0.0020579347284299665,0.00110407143798108,0.02241818005933749,0.011404701951120755,-0.004353467084673879,0.0060928671049502725,0.0029672616232114812,-0.005039719531892861,0.012002593155927777,-0.0004322703588020005,0.07840299470467449,-0.00449244325331255,0.00767047384470021,-0.00013614410494355855,0.011120947860292496
2021-01-11,-0.023248797969204538,-0.022387169104308824,-0.021519462280005563,0.016600060973253727,-0.016029424958013405,-0.017068874722828475,0.005709160795424495,0.0022385775470636915,-0.023105544829643332,0.00795304749289416,-0.004186337861004863,0.0149242903439879,-0.017227975721533006,-0.015967451534177557,-0.0401016985009498,-0.009698441900582444,-0.022139518962497995,0.025966530861565307,-0.014495738552174564,-0.006772884820805292,-0.07821411721500826,-0.00726499047755802,-0.011882367637448099,0.004501219532773382,0.03035645606779025
2021-01-12,-0.0013954666081217315,-0.005461362160982253,0.002125797051401035,0.017841129719113225,0.0005218917183669181,-0.012508552682649832,0.018995711121057468,-0.01730970245768526,-0.010738631384955677,0.01880288513993067,-0.007780494765439627,0.01571885791645311,-0.0017929032862091798,-0.015163572219596966,-0.02238742216656131,-0.011770796089416113,-0.009717503743424838,-0.01003915994833715,-0.004644943279632496,-0.005803353278767687,0.047152947996006445,-0.009369384649088097,-0.018929702332900145,0.011406201584683417,0.02220333835279331
2021-01-13,0.01622652352187215,0.0008480735750251434,0.014438406874172749,-0.005941864105929784,0.007550729930756672,0.012342091583620984,-0.0009641056891132038,0.0007385307426954757,0.005651960696693825,-0.008251005507094566,-0.0015174057888758252,0.0009273422497166894,0.00099782676039184,0.009943925829281719,0.0021904642137995367,0.006560349175006586,0.02739504526967118,0.003485285779178726,0.008201908628163723,0.001532213784612546,0.005850950889994211,-0.00651993153492858,0.0023461415592274104,-0.010203485934080048,0.011277941892094301
2021-01-14,-0.015127096628670178,-0.01859972250046449,-0.012135545173177387,0.015839898557549192,-0.012535799146648041,-0.011825018438101131,0.024021171902099514,-0.015273608515159798,-0.009345962971804345,-0.020835415269057633,0.017479971840273834,0.005842417505413033,-0.018540794096052693,-0.056015937432593255,-0.02384362780178151,-0.015346418500115977,-0.01364738972054802,-0.02449799912052053,-0.005821075256466024,-0.010636578298865551,-0.011013523157297866,-0.012702908112594335,-0.035777406824253344,-0.0032552952439892646,0.03903345689072979
2021-01-15,-0.013730481586436749,-0.01120297572578799,-0.007424600125642833,-0.028832146483250276,-0.0005242827007092554,-0.011410001973503503,-0.035605610398973475,-0.01147436431989246,-0.0019066159645024783,0.027017920442509835,-0.002178167440381795,-0.01792186733546819,-0.010765652693588201,-0.011225375605518728,0.023286140240905695,-0.001736760032168716,-0.005750074030384744,-0.025813668086466568,-0.0026099743278743537,-0.007511141646466157,-0.02229585445953386,0.0021968917085117834,-0.001337672263711287,-0.01585358393524383,-0.04810167190769066
2021-01-19,0.0054270435650345394,-0.0034491499707035578,0.005318518294228358,-0.007270574310498379,-0.021233722346167716,0.016984112791111006,0.026278444312654026,0.004783096276848253,0.032906522740267174,-0.008708430795154598,0.015470813838515562,-0.004327799707909752,-0.0039013773042739786,0.008290194396961992,0.038749345385194145,0.017822572636349898,0.007610703244698813,0.012889295178350135,0.00473864098309984,-0.008755106962680115,0.022259629183487784,0.0025334362503521834,0.00034722775448581267,-0.008642068879956555,0.019837098766316563
2021-01-20,0.03285639047634814,0.028981404132153665,0.04570048462239673,-0.013121736822077623,0.019268096585977057,0.030817480288996446,0.009205213665289369,0.008011065602828271,0.053573433210967636,0.004062829991771988,-0.002457485607043286,-0.014995795292799041,0.0035044356369688945,0.027520681046271145,0.024435123869282593,0.03649981801080293,0.16854337736766944,0.026141389957727412,-0.005138745823946578,-0.012500011405774059,0.00698599786790699,-0.0038331839699865533,0.021570941099182894,0.014784736468267834,0.014127905537717256
2021-01-21,0.036658149918123106,0.004875094147242853,0.013363421550624865,-0.01762501312677256,0.0041516386322892895,-0.005683881180120087,-0.035331886398286216,-0.01359129443349305,0.002170035890596278,0.017316933972379767,-0.004002859417393756,-0.008383945866041409,0.005546383033062874,-0.0014034096817078234,0.020150882595629138,0.002808296247821973,-0.011085679361787393,0.03754007937919113,-0.012169574401228678,-0.000983742865389159,-0.006420156263490129,0.011857298324858379,-0.004223337918491721,-0.004535780924887489,-0.028669662848926247
2021-01-22,0.016073120461193247,0.0008898212734846922,-0.00446331304512726,-0.006925015880624552,-0.001378069028447504,0.016203849653400715,-0.0030433430255543126,0.008757565826727376,0.00446343222524459,0.0177388667312095,0.011253311740615946,-0.007713448315501248,-0.009397332829949034,-0.016296065390449366,0.005973503327203478,0.004356085881605187,-0.02530013174863055,-0.01117745279562865,-0.007306528425707892,-0.007709092485061797,0.0019526425140830028,-0.02098581425546875,-0.0152088489250638,0.010217612396907327,-0.014134179974830463
2021-01-25,0.0276841074240346,0.0021166708890703045,0.0005376354551673845,-0.012361289361405459,-0.0011591896515638078,0.0006642977416544404,-0.009048142338539678,-0.005151142731832148,0.0009090120379513511,0.0038028323979739653,0.01485787717727649,-0.012482406013012204,0.005980599285217547,0.0006080983311513855,0.01278712823624506,0.01584413244533467,-0.014845036229399367,-0.0043208126500572375,0.01147275244577095,0.01723087588027572,0.040347806114603646,0.0007479117344122432,-0.005148145055949627,-0.0008884618736099137,-0.011174356429437204
2021-01-26,0.0016795815896186728,0.00599864042591558,0.009754137082109926,-0.007060169644647951,0.008566264753125497,0.0015050427408622724,-0.016941745466488634,-0.013555123016023685,0.007216470915550888,-0.008699540356469804,0.027111556104627343,-0.004087078483146156,0.010455115619546262,-0.004526344054994191,0.014531582996559989,0.012198889347301956,0.009249602655694744,-0.01596692761623053,0.011556554006690423,0.006427582973149271,0.0025999188207492807,-0.01351308257653272,0.005125031076897324,0.008960046917381392,-0.021961766690089868
2021-01-27,-0.007683513774844997,-0.03418157138872602,-0.02812581228312927,-0.03587607022654704,-0.023535300387824698,-0.006541151871800599,-0.012981039408152317,-0.0385114442187654,-0.04665220648799928,-0.03025484077696383,-0.01525099755478121,-0.028271655620984992,-0.015418981106042673,-0.03725956424798993,-0.03513547790164018,0.002453399509320109,-0.06878083789603973,-0.03851805472420189,-0.0265164229442435,-0.03538951159384918,-0.02143608477064074,-0.029494873311838532,-0.034849917704865674,-0.02487955272273834,-0.011336129691941643
2021-01-28,-0.0349857611597717,0.012326116147248545,0.0015591193708615059,0.01642649731185264,0.0018797941719954636,0.0076518740832203225,0.009296869483724768,0.05428445603315346,0.018835094832211574,0.014596117257219543,0.007624638162309294,0.017597279470594973,0.012775901361836928,0.027861326689365917,-0.026236544569129827,0.025890741467027745,0.0292768980521263,0.010315343818511735,0.008331240802051498,0.01542283069755479,-0.033246240146660666,0.015495854621005778,0.016669240545580166,-0.0006255534585501987,0.015656049397861693
2021-01-29,-0.03742041193416512,-0.014817411933554347,-0.009704654514695155,-0.022097584711489593,-0.012967209360830734,-0.00415002041155732,-0.04291177212878072,-0.021584870808807777,-0.013943441766562481,-0.026002502362429736,-0.03564687225226548,-0.011067445021011424,-0.02034586940556249,-0.02463916679222833,-0.025169877276452923,-0.02917158015532284,-0.011529932978617041,-0.004693260711522873,-0.01882317985773374,-0.016492649115123825,-0.05015373491403896,-0.013514713589997673,-0.025072949037685754,-0.02267819430284368,-0.026487228241153793
2021-02-01,0.01652019832885565,0.02447852138382456,0.042629902924745666,0.010455295570659162,-0.005419411095602955,0.012856895189871098,0.01420204950472348,0.016649830691414902,0.035959090959188034,-0.002769252955290069,-0.002574581463401615,0.007383280638258105,0.006853067853116013,0.016661826748811226,0.014245375189873899,0.033152199845009056,0.012490860747746302,0.019034360431206432,0.0030022686153754474,0.005927530131645264,0.058321672867634566,0.001259021706883967,0.026442276989362634,-0.008684179988207141,0.001783992531359413
2021-02-02,0.006336809339139826,0.031765941863364455,0.011104214562255077,0.03571423953432218,0.01443573273107912,0.025124688856694055,0.007522246186434378,0.03503559365138753,0.013760550711144681,0.007738477495714768,-0.008973006720918608,0.03078216863147132,0.009901282584671822,0.03983716900785539,0.01935025235201504,-0.0005839321513307905,0.016919014819600786,0.024155562460927094,0.010220255958035995,-0.0013954360188928039,0.039270726531715816,0.014131686381241515,0.021425689050922347,0.01077061577811711,0.0158059200922005
2021-02-03,-0.0077787029890336035,-0.006207038734474257,-0.019961565909300982,0.017724959340362556,-0.0010405008917412362,0.002647405439136774,0.02182393085672696,-0.002995209271459909,0.07282517013173373,0.0073855318555007266,-0.004651083651336818,0.011451173648035384,-0.0038807494559279787,-0.0046354069624171546,-0.0016098323696316363,0.014571378414977909,-0.015889560843570294,-0.0019360983832855672,-0.0026014210715299413,0.0012421432740996607,-0.020738065332563282,-0.0024502156682431053,-0.006169515286619354,0.0030544965375440825,0.039228498290059255
2021-02-04,0.02575794706009149,0.015479729513654616,0.005575845147329783,0.029132069237860492,0.0037798872190180077,0.013457001700886151,0.0004497298544889894,0.021538371653495814,-0.002549901279811806,0.01696022174007772,0.009283721965890335,0.023013026810098314,0.0049210202971177175,0.024067032635565866,-0.0006002091051076075,-0.004074168357774521,0.023561032823014694,0.009885163038572786,0.012027118739387888,0.0006204689373208172,-0.005499119810906672,-0.025363479415579593,0.039183572955040935,0.009419163579384549,0.019190297045022398
2021-02-05,-0.003097904883949232,0.0055989010728607624,0.006349415177487883,-0.0039999645053891975,-0.0019106883028009447,0.0038238609781677813,0.002921505892311327,0.0051600556612863,0.017140320786228624,0.0001433478529440091,0.01518596372675085,-0.0019527408024692106,0.013058791567139183,-0.006103014184380862,0.006041789863381997,0.0007849577751724013,-0.002481183689184485,-0.005360927547689909,0.00916378049471378,0.004185098754311056,0.0026353496607176563,-0.014605873455441842,-0.0022938297974660626,0.012839617574390338,0.0335196712263679
2021-02-08,0.0010963854415120267,0.003332550322502126,-0.008713780773966562,0.022242772687921297,0.013120185528968875,0.00016737829919977187,0.024871036836560334,0.04879663884440366,-0.0020634151091446506,0.004195738500285762,0.002857754293449366,0.015654563708958902,0.005437577213703637,-0.005077430961205165,-0.005669771568864945,0.0011147952880907752,-0.005210674780825819,0.06237595197600765,-0.00397270120885429,-0.0030872990812383927,0.0131302972383458,-0.0005238061423462614,-0.009005276964067721,0.0046411506191212926,0.043042959703739614
2021-02-09,-0.0065736232196532685,0.004637836159373743,-0.00539885256244832,-0.004230822939256695,-0.0007504722321248769,-0.00933309132503679,-0.005684299558017303,-0.009421017211748817,-0.004379782550847144,-0.011641632050348738,0.008186032524018616,-0.003996357258908456,-0.00440663390565188,-0.010651763049632557,0.010766139727992785,0.005361572834715167,0.020349716786993488,-0.012154790252720482,-0.005698086619868814,-0.0038706562244829046,-0.016168321643152184,0.016310198585125057,-0.0017881771070809016,0.005516051293736668,-0.011711899194621567
2021-02-10,-0.004558290268877108,-0.006813777740974469,-0.005573405440383872,0.0009104522319893782,-0.009567314174353858,8.436557738278339e-05,0.01715017913677208,0.007544763007558908,0.005343470170260822,0.006937203984410223,0.003247678110598784,0.0005735180996788714,-0.0020122054467559547,0.002309146934070583,0.00898120343199027,-0.003896974225029659,0.008084848985223214,0.035125209867669316,-0.013610079176605616,-0.0034973622131646565,-0.052550944303998315,0.01143664410736056,-0.00038743523847994954,-0.011657474684742541,0.009677892472011118
2021-02-11,-0.001920171277890792,0.00801749970933141,-0.007439273910078148,-0.0030320584566095876,-0.011007281904431343,0.01909430590830863,-0.005404192035096567,0.006749981448175513,0.0010880223009939183,-0.0058486490444460415,-0.0044962672915717095,-0.0027925612178958392,0.014112854744438907,0.025911947203649977,-0.005443752897928089,0.006877394423989491,-0.010646077405071841,0.03295111038505394,-0.019825920231270278,0.0008579681922638027,0.008498789811735685,-0.0009897870304432788,0.022025841530530776,-0.0007630742433251125,-0.025038853594735233
2021-02-12,0.00177607179342254,0.004470221180239209,0.004775969497859078,0.014902617910711458,0.0015617022746727827,-0.0036063112463441405,0.005759842135760973,-0.01697132412258595,0.003006584853622263,0.0016239183105326571,0.003131576742747111,0.014217019765093264,0.007753508268783849,-0.00545400677446406,0.00040676565274910814,0.0020451906214702387,-0.0019189448478325044,-0.018982458026015725,-0.008149894104929278,-0.0055325570037835226,0.005494900903412869,-0.014501272182678937,-0.0033228775054315873,0.0031244532929655122,0.013643641161353193
2021-02-16,-0.016104069444377034,0.005613058958989781,-0.0026726192693009576,0.02697037443879835,0.003543415693946006,0.03419707995195265,0.02049060657309476,-0.007033606720545205,0.007479621196905262,-0.007639139427507713,-0.0090649200012205,0.024070383853436406,-0.00828568209641889,0.0006159644466317005,0.012828073527051176,-0.00526572353069088,0.0013656330956584029,0.024663553442003217,0.003809608794475894,0.0023505317045411367,-0.024383660823671716,-0.011028349318312092,-0.00981120525174417,0.008236881280080377,0.030086909583019406
2021-02-17,-0.017644079527974532,-0.020751940351897535,0.012141589169594624,0.004085019295305692,0.011412468083872085,-0.0037409245427798554,0.029958457746459777,0.00048300105324905473,0.0037522893225936382,0.020080458518426658,0.0035744122458247762,0.00311128943412764,-0.0027848812015403013,-0.011371348016700034,-0.0014598707170349057,0.004359694787433144,-0.010658946367867905,-0.02767374271453038,0.0005957061200805303,0.00422168494311026,0.0024238672272682837,0.006900290270136944,-0.001875970450729847,0.01057301321878934,0.015565209492489185
2021-02-18,-0.008636455202687632,-0.00582215215922588,0.005920814274298136,-0.006393467743700865,-0.0031280208525134023,-0.0026246886109317913,-0.00959144126828182,-0.01845114863235875,-0.006046384349674083,0.007582300904936057,0.0004824216035699269,0.00337683243134812,0.012766678580617752,0.003349679591008403,-0.015279553564427895,-0.0016790176651915178,-0.005658945134545013,-0.0051659649154773835,0.0067673315762091235,0.00832931259487979,-0.013493691045324274,0.004742048850750802,0.008867160384651074,-0.06480997696945212,-0.015704830809430526
2021-02-19,0.0012334436257015469,-0.01894055755366464,-0.023535055745747435,0.010237169797626677,-0.006023866024717384,-0.0018217777754990783,0.008420997166491695,0.003551886102044488,-0.008072923225971529,-0.012047292615293581,-0.016652180127722738,0.01669083040341568,-0.01299979197258716,-0.01562953448827409,-0.029065710472012896,-0.011567370465566773,-0.01459266822709604,0.006575054070340869,-0.021127087494359764,-0.01860595587575442,-0.007721833533733569,-0.011662313126251989,-0.022068520246292134,0.0049396449506178275,0.006728091531194247
2021-02-22,-0.02979901752183678,-0.02460763204432359,-0.021280609604111933,0.017660556661144744,-0.012853521752448804,-0.022752993016227574,0.02703536379892868,0.04416013473514635,-0.01654045256017178,-0.01355308955452661,-0.0006175833079199444,0.009390772713028683,0.010377150554688797,0.022480968735182127,-0.004702665607531076,-0.026808133076361096,-0.011921087977489475,-0.038237331764703786,-0.0039242137767802054,-0.004247912963981637,-0.08549845855559934,0.009427803477347174,0.017535378408572333,-0.004698615932794414,0.03685302641947552
