Date,AAPL,ADBE,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2022-07-22,0.40635137972162977,0.4350860763629216,0.584891628867161,0.3484063547675348,0.4325824251480486,0.5555812941983314,0.37066358761444557,0.3446687834089799,0.4285874718722902,0.31793960661741205,0.18054910879963101,0.3183410164382201,0.247261748672925,0.3738717025370639,0.682696477775858,0.3604319573382059,0.6494876354689247,0.685318285093046,0.24197481380494193,0.25304452042856673,0.7302478718402273,0.30159494044060753,0.35761825346653964,0.3409869999338071,0.4170959443888621
2022-07-25,0.4066282158248864,0.4380975827940779,0.5849910572687363,0.34889063735392556,0.4325808917652696,0.5564248992209128,0.37595987625593114,0.34462130939486085,0.42220265849100674,0.31780925885433314,0.17860457640771576,0.31746640343639665,0.24757182174790598,0.35879509722189457,0.6800095171660994,0.34614404969933854,0.6407736479116667,0.6850013435157996,0.24126009092705378,0.253616205998521,0.730688393919676,0.3031499563995907,0.3323503670410486,0.34086587132726553,0.4185238677578165
2022-07-26,0.3959093865191321,0.43804852016221163,0.5853766172722337,0.34940877512476926,0.4361653115752663,0.5466481129542944,0.36867730557557804,0.34887543035465574,0.4172517338902216,0.3147680034622662,0.1785290161505546,0.3170905180274413,0.24915883675111963,0.3447102563246677,0.579240087542977,0.34640864238130537,0.6322655178938218,0.669437546148953,0.24041087257838517,0.2474830961008978,0.7342073212692983,0.3003870392916362,0.3267002897187437,0.37134093708968674,0.41434799248010973
2022-07-27,0.39527015982586533,0.43833734243072126,0.5226776101982479,0.3458785709122208,0.4242036496604511,0.5487253954826333,0.3642604054788761,0.3525412420426358,0.44035902433250024,0.3057329830460726,0.17560269163859396,0.31219874993295016,0.24444100655751827,0.33511247444110265,0.59438157745722,0.3642549976343832,0.635288401668481,0.6762497553454504,0.2308130236132672,0.24637050761398951,0.7451697236585983,0.29364153615281674,0.31966172156568207,0.37923507160317993,0.41357987110585215
2022-07-28,0.39531378344047285,0.43797308192025924,0.5231318364687899,0.34502953674220793,0.4279743788044674,0.5485368745450233,0.3622528424412752,0.3519083220937872,0.438601441277006,0.3024264005721052,0.1749183045784716,0.31166024681460797,0.24393467449351655,0.3389265283250768,0.591774849214933,0.3653606323563494,0.6287328318438469,0.6676050995252512,0.22879349047616043,0.2477741946591859,0.7426590835494125,0.2927910765477782,0.3193831660656019,0.38337756797471956,0.41336220647821215
2022-07-29,0.4004740572033158,0.4392274951361453,0.5643549258094519,0.34152755826020165,0.4283358558175116,0.5492581481629016,0.4047668497246651,0.35283080876180933,0.440027581261356,0.30226277014215663,0.17493313671111266,0.30852048330241527,0.24361864716146753,0.3389409044824866,0.5916652171800572,0.3662624345233855,0.6289350787309637,0.6679004263816554,0.22879187677917165,0.2763521722871901,0.751978499701078,0.29263615000690524,0.3180628464076887,0.3853966508491896,0.42166571316991447
2022-08-01,0.39174417705198783,0.43197943492489077,0.5638552747267171,0.3304722670166041,0.4241846560083623,0.5434126390017588,0.40174807190233275,0.3492616744348263,0.4320440397359774,0.2958943357547427,0.17356902825815843,0.30088278660786427,0.23550611473144026,0.33363487548887705,0.5796735589503952,0.3618108970464484,0.6278568873428718,0.6640983059353756,0.21868751981628734,0.2827361287227347,0.7455951027758351,0.2925367588047305,0.3127237814553195,0.3841724309898828,0.4178859141332009
2022-08-02,0.37479568237018074,0.4172213774262214,0.5408448541517755,0.3281608334649335,0.41133226208847123,0.5226711875380458,0.4017988146480334,0.34489202116042583,0.4211084273656407,0.2783062068591836,0.16954086154910217,0.2983377917656541,0.23661586920740454,0.3228989570609553,0.5648012241803841,0.351291195728512,0.6078232734241609,0.6467288383688901,0.21529856990833765,0.2807182954536339,0.7253848208661079,0.2872803174324724,0.3037562847047641,0.3839977974344563,0.416684364573109
2022-08-03,0.3825714905945134,0.4200629399298081,0.5449095816142838,0.3307016134972893,0.4072413791257231,0.5251226411073373,0.40064843783313575,0.3530147808865199,0.42407729635534047,0.27870758788977174,0.17068173883023355,0.29931420497036676,0.23667566903095857,0.3221268544766355,0.5756216431947974,0.3552386580022825,0.6027238360561004,0.6476109271029079,0.21576267993346282,0.2833620364656525,0.7263321853822047,0.2872542567915953,0.3034400305621313,0.3831856484237473,0.42123884493745195
2022-08-04,0.37587467634182575,0.4133370114582554,0.5334265167855187,0.3259901652431582,0.40702000301260116,0.5191323861799015,0.38046297909770616,0.3478800364319648,0.41985727283018187,0.2781934890620545,0.17340841584248584,0.2986258514335649,0.2367773846226995,0.3006137479967543,0.571645420282161,0.34649065580634786,0.5946487053562283,0.6183822562366668,0.21567144036539398,0.28334709278167863,0.7000965259524624,0.28290786139940677,0.28934908014828287,0.38901784714798393,0.39777705762650184
2022-08-05,0.3747221778802326,0.4048672772238779,0.5345594935310781,0.3263573219863845,0.407175067279453,0.5179851786473963,0.3815099988918516,0.348842352552501,0.4188446724770224,0.27524559566996426,0.17355403423937288,0.30136460506419777,0.23618371162114582,0.29997293316091755,0.5725845853984891,0.34472542208865564,0.5942843198866358,0.6146823815232523,0.21628264698366942,0.28321774357248025,0.7140494383027169,0.28289426709421733,0.28997813102378805,0.3889192836068939,0.39857120924160955
2022-08-08,0.3580580489924869,0.3975330927492191,0.5299377783635164,0.32735405432863673,0.4034677530849469,0.5120685900253142,0.38020723198428036,0.3486734010619482,0.41856425507121037,0.26856039342409144,0.17354152001743345,0.30211877210363736,0.23635795295016226,0.30192868859083233,0.5670657380644977,0.3379642161417877,0.5790145427461104,0.6181143218064965,0.21620178418685074,0.28201852563622587,0.69186237198162,0.28266472656604635,0.2898030636372855,0.3891463184002513,0.39657988043352654
2022-08-09,0.35290560002070936,0.3971220313132812,0.5306270547620362,0.3273079900641885,0.40406072669858545,0.5192747521738451,0.3806776990582724,0.34872371789301954,0.4184945687455175,0.268877246437562,0.17221549136840153,0.3027058518475911,0.2362806285237874,0.3023386649882537,0.5665641619388723,0.33516821875733804,0.574133655562132,0.6211270040356625,0.216258646722569,0.28194914247281966,0.6938601021715256,0.28044705274293785,0.29029148516869935,0.3899164153566503,0.39814620839531384
2022-08-10,0.35107225461187747,0.39126311031907585,0.5231917544104255,0.33466949293922754,0.40189958243041607,0.5176836185191939,0.378517870322435,0.35312451094786,0.4179282387195166,0.2685504192612849,0.17201722093122515,0.30689869414964444,0.23386889195329974,0.2961869583879121,0.5738692603758577,0.33563485955953887,0.5670305077563813,0.6024146211421019,0.21327520622801904,0.28174437878546293,0.6888342012553732,0.2794026582254559,0.2857764353979194,0.38982077673068494,0.3940948825807869
2022-08-11,0.35029640122280314,0.3914183237716288,0.5222245263036492,0.33741106192440423,0.4029466576456816,0.5167945730673272,0.3765168999581999,0.3625380408563987,0.41715136639931316,0.26866179650348065,0.17622444459160916,0.3079545630160424,0.23408935796740687,0.2960032936511636,0.5736530217320109,0.3361820104777744,0.5670102586268099,0.6003208342308355,0.21260847790428505,0.28122804105266863,0.6794985349700501,0.2800123172143832,0.285390447067054,0.39050106846250154,0.3955805329660517
2022-08-12,0.34928367577411173,0.39307505261564496,0.5177629070048393,0.3310111575110362,0.402736698603789,0.5175026950356378,0.37628255810577355,0.362564117630033,0.418401312485363,0.26793425363012224,0.17710854261920317,0.3022902790079334,0.2346206280457561,0.29150369791732,0.5741438663181136,0.33547096100142476,0.5678098635130897,0.5969542417185976,0.21386957514824395,0.28201943462327633,0.6781687622036752,0.282446636194105,0.27844854557652887,0.315425511761395,0.39514673785378945
2022-08-15,0.32692332372455457,0.3884387218863234,0.49339360548060646,0.3245589799063859,0.30562724298176175,0.5100422079014387,0.3744658814762362,0.35401020084210616,0.40988131304930814,0.243792417120477,0.17372843102974322,0.3001320023697882,0.18641063341845404,0.2924126692445143,0.5646518059787317,0.3207193030320086,0.5459033339720236,0.5800013208013142,0.17082445694501708,0.25229069679520066,0.663651825384449,0.2665711356498957,0.279172679427452,0.28150276193581913,0.39553218926632155
2022-08-16,0.321717558404276,0.3883071676523322,0.49348598584472453,0.3239756348761975,0.30350825547162885,0.5096793129280086,0.37425635217050346,0.35278509468073926,0.408771863937613,0.25602767952689787,0.173997309691661,0.29892083561725347,0.1818990798980631,0.2913746991682827,0.5647834219565283,0.320634156951645,0.5439646027920947,0.580137828553779,0.1674399014031621,0.2479927211921177,0.664189779334002,0.26527466902182745,0.2775286453326638,0.29270354220377737,0.39594586061747933
2022-08-17,0.32182269898143584,0.3909069459830231,0.49590030209005603,0.3220939322648315,0.3006227573652212,0.5081672926572631,0.374477890001518,0.3546929124520491,0.4095535569441879,0.25631588070072775,0.1699440868989816,0.2989493342648789,0.17941291440975898,0.291643173165699,0.5665508265096846,0.32065752674296694,0.5457256776684023,0.5809340746689767,0.1672881329183259,0.24827312173966518,0.6489706743651762,0.26411338167931836,0.2786072309844783,0.2927039508798144,0.3959612404900153
2022-08-18,0.3132264674890324,0.38923430855662294,0.49583213002787563,0.2987909912546773,0.29568463497471664,0.508210086182799,0.37309568503849955,0.3492231841369308,0.4070932387394583,0.25611132246516644,0.16429952543290688,0.2712120591763003,0.16871862973775067,0.28239995324491307,0.5656924076311858,0.3149886540176116,0.5462579718584853,0.582282131982201,0.1625526948975573,0.24410769697770654,0.6489077608451471,0.2631426205250426,0.26494812202665224,0.2880125459504318,0.39633334479596893
2022-08-19,0.31206378445432925,0.39264562140530873,0.494746932399398,0.30205361275399345,0.29592915960982047,0.5084163925125194,0.37317884556419145,0.3412364995906855,0.3968318198424502,0.2576235073523208,0.16588300741125508,0.27418043865211994,0.16467364543571925,0.2790626896003708,0.5493846427700473,0.31644060157155707,0.5407850921611219,0.5841448658350903,0.1607713854073082,0.2415190469095059,0.6323018086040819,0.2625622171420595,0.2612255125771543,0.2893187648431369,0.3962736345878774
2022-08-22,0.3167602587320999,0.3981676290346334,0.5000491517589806,0.3050703363720007,0.29887298674703283,0.51408044193536,0.3715411860748133,0.3487809988781169,0.40071294703126936,0.2623758893651213,0.16496856500006504,0.2755762476152059,0.16764973086493204,0.2829281258009229,0.551582381268729,0.32219095397658004,0.5520558828821128,0.5834023977219465,0.16188321716420015,0.23905457537728564,0.6289103021428533,0.26315734022441867,0.26443619677689595,0.2917024795634859,0.3941411549535674
2022-08-23,0.31415130440004974,0.39706109722679983,0.49435293783583945,0.3016206001067747,0.2785491533338876,0.513311883424948,0.3776422400156685,0.34688248906436997,0.3992199291519841,0.2572983199932085,0.16572539511842949,0.27342511457619617,0.16751261011798774,0.2825993968790716,0.5443318362884952,0.32147929101623696,0.5517063983785536,0.5739658354546702,0.1614779553466156,0.241904298424998,0.6134663241450264,0.26527829078389453,0.26085539348939174,0.2890471211099536,0.4035578430841763
2022-08-24,0.30399507167079887,0.38513149416374837,0.48953511908891645,0.300971690338897,0.2778205322565312,0.5142688623189939,0.3774094144715728,0.340738878477866,0.3901048033702541,0.25460559660935705,0.1644074853708307,0.2715926670846895,0.16710674848871565,0.27863527581463193,0.5436306187335137,0.31667078193952447,0.5520847324097415,0.5629602704544628,0.16066140142803645,0.24001532386100577,0.5964870931701811,0.2646941945604331,0.2572498180345832,0.2867763612353128,0.4032598727205278
2022-08-25,0.30471509954535797,0.38114996838046844,0.48446750183195547,0.30323018675613106,0.2775904451931812,0.5155084472606714,0.3757719115793103,0.3406102877631088,0.3928120385946684,0.2517967686468097,0.1651299475445374,0.27600007097788215,0.16197092430024598,0.2803876381898976,0.5485361199754634,0.31721811027849356,0.5527762343125127,0.5689904849368742,0.1525044893941916,0.23974303132742897,0.5965578246490301,0.26139129844847947,0.2591345952223903,0.2870069443138443,0.4018054542818932
2022-08-26,0.31557088362083824,0.398204517707226,0.49481306583162543,0.3085803519229777,0.28424065218784,0.4853014643742236,0.3754308847525324,0.34524150065551606,0.4085519452163106,0.26254213066420823,0.16737695525732488,0.2814647898915731,0.16933620555150594,0.2901488863983659,0.5524005383707653,0.32722906952551056,0.5593524547614505,0.5984854623197101,0.15984540763407765,0.24254809431685337,0.5972449217122967,0.26534871122831305,0.2670079187535351,0.28990272978130255,0.4009059949943264
2022-08-29,0.3155697732269865,0.3812997648671414,0.49121548256082814,0.30822994133776793,0.25075902262863026,0.4661353398598575,0.37580987202040594,0.34411121628632974,0.403035276574883,0.25574386764552315,0.16787401143336428,0.27899244765128345,0.16843041817212256,0.2880568877764744,0.5405480805099563,0.3275182153028919,0.5452054166087619,0.5824531604363733,0.15937156658128687,0.2416032864900202,0.5910120925536914,0.2653181126545294,0.26199245894544776,0.28870748000027424,0.4035160591081665
2022-08-30,0.3064932968241891,0.37810062512359177,0.4885679005827707,0.3073720136415399,0.2472678744648429,0.4649117261944013,0.37833565662005547,0.34215520444097264,0.3996496389370754,0.25660788859507744,0.16783284025307602,0.2779285494609982,0.1677141562787409,0.28685736406126555,0.5352712599774294,0.3262187300374759,0.5427047539788543,0.5772611893220325,0.15869196887078774,0.2418835067259885,0.5603683882535863,0.26521663768395715,0.26123992923796263,0.28636439854251416,0.4102579732037911
2022-08-31,0.30743414938784464,0.3781215702691873,0.4881551529674232,0.3085726352608018,0.2467297017987014,0.4664033785345778,0.3794858951036814,0.34179457283706216,0.39754976596121755,0.257184081772502,0.16819302191973767,0.27804015189267445,0.16830674646321983,0.28700698758199056,0.539682266472465,0.3262842165310924,0.542614444033972,0.5788128143727553,0.15886525387882536,0.2438791783357981,0.5601840314478034,0.2652020095777123,0.2624519416127125,0.2861968459241776,0.4105143538433911
2022-09-01,0.30567078471490017,0.3775638174614447,0.4873739382202186,0.30835467397074207,0.24779270696960753,0.4642198905798226,0.37818845512211957,0.3418446807698305,0.39867070172620345,0.25938922981622803,0.17475577474723386,0.2784693554927404,0.16811833066403475,0.28600186967758157,0.5404961418391008,0.32503075979940665,0.5452133354770176,0.5976957028337719,0.15964769751042346,0.2441338310704188,0.5602079955022876,0.26433892635873313,0.2624278836679417,0.28612666613726734,0.40075746877238844
2022-09-02,0.3069214298481232,0.3772742375140911,0.4863086564228896,0.30741051279223436,0.2507073058593646,0.4634094932063448,0.379493789029901,0.34269152136658737,0.40008158881869255,0.2579899155781215,0.17705085647390553,0.2771376673840375,0.17003774857879012,0.2862584596343631,0.5433490588222993,0.3263966446454672,0.5454014271589727,0.5982928034584463,0.16159812736034027,0.24547051237141504,0.5628007521361048,0.2657614964094677,0.26326813759707846,0.28652651522158656,0.4018775113245241
2022-09-06,0.29775654272634644,0.37724699598840383,0.4787951226976838,0.2981014899825702,0.2503465349183458,0.4635582856267408,0.37767300410396104,0.3340137820682501,0.3985233538283003,0.2579674704817802,0.17278139009418658,0.2742104588636559,0.1662904970181856,0.2770475538668406,0.5283810001834549,0.3244274829177145,0.5400021067577937,0.5958093500011021,0.15774780382689427,0.2437897635513402,0.5629229706044645,0.26507749271602155,0.25404598907501064,0.2857548454325613,0.39977128597722045
2022-09-07,0.28611467265394147,0.3502103574743062,0.46599284863824864,0.28884742884571146,0.24970033513926884,0.4554594739585599,0.37777643023745006,0.3269885048700696,0.3965660078158929,0.2535701387131322,0.17282907116337082,0.26103537050612496,0.1699840535065025,0.26599627542856213,0.5210730434709909,0.31355301249891343,0.5362376998016368,0.5862815764687044,0.16353569755448538,0.2458025245422276,0.5618857197810688,0.2644221121147088,0.24605679722487472,0.2898546046233656,0.3984459326373947
2022-09-08,0.27453083939572503,0.3308086931232412,0.45020307211068417,0.28658869340745036,0.243756311701813,0.43613043234558924,0.3664999922662951,0.3167495658249452,0.38693693316863553,0.24991964463799182,0.1726046009780156,0.2580253484590174,0.1701038558030108,0.24927342297521216,0.5044609998687359,0.3004917848069482,0.5124516933222687,0.5666304691953411,0.15932371659324604,0.23953466253181252,0.5405231702396097,0.2564431763111868,0.2339634737761536,0.2866226132896452,0.38745938651670714
2022-09-09,0.27638856427234465,0.33578673451401614,0.4510499847480095,0.284127220708263,0.24479686641384596,0.4421705023120298,0.3704994077641537,0.31768370245617855,0.38915305382752113,0.24741297305518128,0.1698129812944764,0.2556206114053692,0.15999886921831427,0.2512792851667923,0.5121967649339065,0.30335226795452014,0.5129175485494988,0.5692437520459728,0.151208758893791,0.23234342911220382,0.5428568377948776,0.2535876511757653,0.23782307677531744,0.28659301762321776,0.3889025153811072
2022-09-12,0.2837242132928078,0.33434832275162496,0.4418921160286148,0.2824201771502488,0.24455256132818345,0.4408633218912327,0.36974226555432227,0.31667098916390257,0.3848670097349203,0.24802737766948432,0.16832001647823372,0.25561989998367246,0.15947703319244927,0.2509457938178848,0.5074922815284442,0.29796875508984,0.49262438550069204,0.5619738372004893,0.15015747214993558,0.2316754526210599,0.5335774183330652,0.2544763723300654,0.23671263319809055,0.28682005604001126,0.3885660582912535
2022-09-13,0.2983360963989116,0.359288179622948,0.46018798912567604,0.292476790922664,0.2686444227430886,0.4379514545893703,0.3548195181227058,0.32632602889568135,0.3976236494645994,0.27974542653387,0.17638581927666577,0.263383149210309,0.17212973708788182,0.2408917627267541,0.5332619784091601,0.3143434392264866,0.5139263840118591,0.5831924549419698,0.16975074960948883,0.2357557361798117,0.5083654646487056,0.2622598317388338,0.23504264015001544,0.2902790569526669,0.38390478429016694
2022-09-14,0.29812198340992974,0.3587580996245486,0.45859655319994985,0.29266371711977157,0.2675612656239861,0.4366669679736457,0.34447593396263887,0.3263678546020942,0.39726322912486506,0.2791969095272093,0.18160325607495229,0.2633118226229354,0.17202511902588694,0.2406515908322249,0.5323416919227848,0.31361901327787356,0.5158533308316048,0.5817089008695522,0.17023223354257216,0.23518162514254606,0.5115916874020437,0.26214096209452836,0.2349391151505865,0.2869756907437591,0.366691734465376
2022-09-15,0.29486088850766073,0.49794365633040183,0.4587874322547676,0.2892308688745119,0.2586632522806728,0.43985358513729284,0.3362245317764441,0.327276271349777,0.38990422727568436,0.28134297843943057,0.1762424465570282,0.2602614491755377,0.16874131051324295,0.243556218513831,0.5263704715768742,0.3145787422571229,0.5201266913654068,0.5743783595289592,0.1679243175580908,0.2277246133656898,0.4780175626494836,0.23548885021590543,0.23429686323293167,0.28110857426803304,0.35057577732693473
2022-09-16,0.2958346078358447,0.5011202406462164,0.46156995395030537,0.28980355446465356,0.25807770643893074,0.4416893400959262,0.32815028814800906,0.33152778563118146,0.389902605523058,0.28320849269608994,0.17604137353490576,0.26038162295417666,0.1680063369709936,0.2437157681856189,0.5280141754926146,0.3145847677383829,0.514042681370547,0.5761983843450308,0.16764369055679176,0.22582564990137752,0.47784275729552717,0.23272735693249508,0.23526156857098365,0.27975179359260943,0.3423934996684034
2022-09-19,0.29691247535773885,0.49644070046601885,0.45768388461323056,0.289357395176484,0.24996714592040858,0.4362584042643955,0.3184105183207648,0.33152345278615847,0.3896400046902922,0.28091151054096647,0.1700182463618877,0.2598595074482562,0.16688318854203735,0.24379394434579238,0.527147761691629,0.31092115265961606,0.5139464211237358,0.5771143257799723,0.16701573159747032,0.2185968094167385,0.47835033965529644,0.2292994374202002,0.23332894248976133,0.2762069832953794,0.3360508034737771
2022-09-20,0.29459610048336826,0.4923831132412145,0.45440235431353543,0.29108621279706975,0.24883771235578153,0.40789380356970484,0.3171916962179868,0.3255597793931736,0.3757080601587935,0.279036352914789,0.16734490418729076,0.2560939324361087,0.16208170485370293,0.2264373138604343,0.5055521496352245,0.3026607174423034,0.5056165006209051,0.5648041575799668,0.16521978990122735,0.2165212929719593,0.4710751250377952,0.22854213337499749,0.21360482751932633,0.2766212909240994,0.3345549061131584
2022-09-21,0.2980615209197282,0.49229666551564727,0.45498086547050404,0.29796319193122633,0.25009181096560995,0.4061131748587446,0.3156282317852036,0.3303260713342794,0.3757513609594477,0.2796716309152409,0.16829631752281668,0.26237642975524705,0.1628209259179135,0.23307656640350521,0.5081617289770443,0.30327140849265316,0.5084116758104471,0.5646853438425978,0.16534539862460274,0.2175130111301003,0.47483138672144076,0.22918673083185426,0.21915833755425154,0.27704344445962187,0.33293025513990987
2022-09-22,0.2913294627453446,0.4866304949050913,0.4423263484819063,0.30078218513372357,0.24472992662634757,0.39381756303143917,0.3141161433809569,0.33346896977316315,0.3708669044580909,0.264928104527312,0.16344877224454538,0.2632042016085712,0.16171925465704365,0.22755158310171525,0.49773409134613567,0.29728330620356597,0.495549341847214,0.5647617449169052,0.16258486799174673,0.2152332378460459,0.47062427311402466,0.2298946250453767,0.21297290677601355,0.27622117969591,0.32826350703824814
2022-09-23,0.29246847851554575,0.48615945039442493,0.4463457359519551,0.30371209513744507,0.2603613493720501,0.39569839144188895,0.33975400155086244,0.3380477255030513,0.3717293755461915,0.2637719538913688,0.1636519943568143,0.26572217804719805,0.16227455891029924,0.227584399496618,0.496619283984711,0.29646248128741165,0.5054964828222449,0.5625139242277877,0.1591546753707077,0.21449481412802593,0.47962226987183876,0.22861379632636084,0.21309086677463382,0.281375482438094,0.3376899432039638
2022-09-26,0.2896301379753291,0.4883937352487308,0.44356697539330703,0.3034399624383971,0.2642867219944519,0.39061742818194223,0.3426903946415088,0.3381928121241308,0.36880702502936263,0.2658206271480807,0.16381326525892312,0.26509061084231633,0.16376207720228123,0.22457731887845778,0.498783171092159,0.29543042020405325,0.503972465444198,0.5622551939568404,0.15915458559988035,0.2131161565985444,0.4776040194095614,0.22944029838205152,0.21459956938088534,0.2817518878992045,0.33536818473052826
2022-09-27,0.2882643510005601,0.4880626204268189,0.4394732738771706,0.3036417699149154,0.26296192063722745,0.39026982054093035,0.34177693054013303,0.33969674665164934,0.36896865617845925,0.26379794495540965,0.16194250918887118,0.26412420379094403,0.163202189087437,0.22475233897891964,0.4992924342011295,0.2944711059206408,0.5014326261955498,0.5574887914506276,0.15843596006806596,0.2170537643708132,0.47927580219783705,0.22892757132391273,0.21469161743503298,0.2814881276336468,0.3349980915579751
2022-09-28,0.28744729286326853,0.4865281434118386,0.43804392171494033,0.30480644299834286,0.26625930672017994,0.3872588948446188,0.3443911314451585,0.34736900770812873,0.3625457051597527,0.28145439653320703,0.1626173156310309,0.26758472904689823,0.162170551046809,0.2265179601133043,0.5005336088684662,0.2962660438092778,0.530336329976893,0.5564819561246649,0.161804238033582,0.21640471151129168,0.4779878753083442,0.22476186697334782,0.2147862115909646,0.2821601986845543,0.3366765637167783
2022-09-29,0.30472854828216456,0.4847024644190491,0.4416224457155925,0.3055510369003889,0.26848828239724687,0.3893446358366292,0.34354938495238985,0.34899875929314933,0.36487466672133034,0.2828811503622447,0.1638549391695205,0.2694268930449713,0.16239444246560925,0.22730523120753698,0.5048077794332441,0.2960865652319252,0.5324785684784248,0.5613000641058731,0.16241946123740017,0.22051115374891708,0.49997693337724103,0.22203069899845052,0.21501257434268256,0.2823558883378246,0.3343673346875051
2022-09-30,0.3067843182263882,0.4818366795468921,0.4413855885595029,0.3013067470467716,0.26973807049637893,0.387472810588789,0.3417570530496262,0.35407596678133496,0.3569512324051383,0.2824677823928914,0.1642303696451215,0.2655688555757992,0.16273525667103242,0.22541039789605496,0.5035198011079587,0.2975347360408715,0.5322303616341229,0.551158494772126,0.1674195936791831,0.22325758631575657,0.48866100736482393,0.22252178895350352,0.21527688224353192,0.2854417381590677,0.32997186644196447
2022-10-03,0.31333500577972734,0.4894017090510622,0.4442456647001296,0.3075179578311661,0.26937518222948814,0.3926833588382536,0.3600694242269967,0.35775737858201373,0.3635901321149284,0.28843669737732,0.16423171119073468,0.2736691141393625,0.1645471824110416,0.2305539876701442,0.50604423380085,0.30644767962140373,0.531609305965061,0.5556773813997428,0.16833988162439484,0.22680922226110806,0.5182388354571242,0.2259771840625267,0.22080834245433614,0.2886709005399997,0.3468610108469609
2022-10-04,0.31629835630590997,0.49542143152812834,0.4479687051378332,0.31828263958211944,0.2717585118174066,0.4086966227523329,0.36747305124421553,0.36539733308135286,0.3651739789794911,0.29149080281927275,0.1675022171634911,0.2892877123785118,0.16471019586364455,0.24370976847499404,0.498588720296047,0.31409586875345186,0.5185528880344109,0.5608192177510937,0.169251854162849,0.22795870726687772,0.5032461690524022,0.2278875673168794,0.22540132927737125,0.28967875401237986,0.3538671320700616
2022-10-05,0.31603208672032507,0.49449567187668453,0.4451322747171636,0.3196686667568288,0.27070449612269804,0.39812056345739943,0.3650347538584238,0.36573492015503006,0.3642559785579783,0.2913138780186802,0.16537670960151113,0.2904114390898458,0.1654282655361857,0.24462931977487123,0.4987226284132533,0.30273259303108013,0.5186185187496636,0.5608745096953215,0.1693959133345481,0.22773692145698235,0.5084931373625208,0.2280784439901616,0.22683133205313158,0.29046660305248895,0.36087804945066465
2022-10-06,0.31629880247688685,0.4945186777785516,0.44501346292174504,0.3192009170825811,0.27077935464761055,0.396767307535339,0.365893790830695,0.3657850438049874,0.3614460196993573,0.29099609660244935,0.16964976179986407,0.2927827362842894,0.17028507346891106,0.24621373117847645,0.4987034749772721,0.30328186909758614,0.5187277945540523,0.5607525263054619,0.17365645198336271,0.2304822988962074,0.5079873708970021,0.2238906438245524,0.2276808317295742,0.29126250618511756,0.36496647776805285
2022-10-07,0.3223082238527851,0.49793720436157185,0.4564404109613929,0.3190586163280327,0.2641908430018397,0.4013502900693358,0.36481235790567595,0.3700474016521608,0.3649662991673717,0.29381127752359953,0.17064646049943125,0.28675533837484357,0.1709674143174905,0.24730109327356323,0.5008126941183443,0.32029550197522394,0.5369466168530521,0.5823342099750001,0.17378040249222132,0.2326115778390329,0.5244199378088733,0.23121121169156872,0.2272809081522137,0.29301626707722783,0.36278885082700074
2022-10-10,0.3213765289774382,0.4959507963437361,0.4536787394287433,0.28409711688033645,0.25991099947997437,0.3971095730125809,0.3668211714307286,0.3652170155213363,0.36397475272427204,0.2933383285698724,0.1675140290654163,0.27094106813466107,0.17031500187058615,0.24258913297599766,0.49232507671183345,0.3220123802564135,0.5138616435371087,0.5824625966399529,0.17380194047035646,0.23262827024551036,0.5241602519407824,0.20310692595518717,0.2231285229990054,0.2925908786836242,0.3653956406314394
2022-10-11,0.3193484735139087,0.49567704298629695,0.4544790437825332,0.29000720073268,0.2604450696351996,0.3988717249828824,0.36607943641747787,0.36779550348436535,0.36107575165887235,0.2933173751271349,0.16494441049147926,0.27630472762588404,0.16879188124474986,0.24520753491105812,0.4963363781433902,0.32309608019612734,0.5344367798094196,0.579991679161023,0.17093074996443816,0.23208066463863858,0.5273145159131936,0.19938544223325871,0.22391514005661226,0.29720328727814166,0.3647106947566034
2022-10-12,0.3142638516585123,0.48980040440967215,0.447378724581883,0.28092693727382223,0.26066135704060633,0.3910744165292293,0.35930824824991364,0.3578096254941984,0.34864193359752044,0.289645050954836,0.1624920381260871,0.27339422573314814,0.16796498107239377,0.23715078499564574,0.4829555359835553,0.31975281241777836,0.5260241939419804,0.5662979453693169,0.19036138577553016,0.23172483559655743,0.52543054575649,0.1909135439521178,0.2128502439164684,0.2980003883222447,0.3616780850233323
2022-10-13,0.3209242562900788,0.4881089386306372,0.4399746077228868,0.30906158141801565,0.26016551844926283,0.3790910872124538,0.3711433559656038,0.35649968186733977,0.3504754461860797,0.28964460215445914,0.16535043538056732,0.2972886033473933,0.1680055404215885,0.2508846736038606,0.47650370258654523,0.328993773658612,0.5156112118402281,0.5632930932050173,0.1991278245452468,0.23223985559820776,0.5270376802893543,0.18823304188511325,0.22729831220920063,0.298014781904946,0.3674427221080485
2022-10-14,0.3254730732307354,0.48712827671819586,0.449874118390389,0.3084664717158234,0.2646741079054196,0.3787971131386128,0.37692919087382015,0.3587678449670831,0.35342796216609407,0.2923079902622339,0.16532671821240755,0.29899179128534464,0.170611783116951,0.24974560224062356,0.47844709365519195,0.3313304266112235,0.5116850303142851,0.5729935288573622,0.206186472439428,0.23275497575164922,0.5071348920395522,0.18831190114713975,0.22566831718829855,0.29797371448439963,0.37012043049346843
