Date,AAPL,ADBE,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2023-07-21,189.6380157470703,520.22998046875,130.0,29.989177703857422,537.4702758789062,225.322265625,142.5177764892578,85.1741943359375,119.11995697021484,301.2398681640625,157.65121459960938,146.45281982421875,57.92862319946289,391.7889404296875,292.2187805175781,337.3194274902344,42.75,44.27678298950195,174.60992431640625,143.4441375732422,260.0199890136719,483.1990661621094,234.8182373046875,51.29660415649414,95.24756622314453
2023-07-24,190.43832397460938,523.8599853515625,128.8000030517578,30.617469787597656,543.318359375,222.9510955810547,145.32882690429688,84.60753631591797,120.6186294555664,305.6014099121094,158.4756622314453,149.33558654785156,57.947174072265625,398.9842529296875,289.587158203125,338.6343078613281,42.83700180053711,44.57957077026367,175.30776977539062,143.9037628173828,269.05999755859375,485.25,236.2805938720703,51.59782791137695,96.7419662475586
2023-07-25,191.29786682128906,525.3400268554688,129.1300048828125,30.148595809936523,544.5322875976562,223.31663513183594,145.9933624267578,83.65985870361328,121.29354858398438,305.6202392578125,159.6891326904297,148.22030639648438,57.752349853515625,395.5245666503906,292.42730712890625,344.3941955566406,42.77000045776367,45.64579391479492,175.71182250976562,144.24142456054688,265.2799987792969,487.39642333984375,234.2685546875,51.555728912353516,96.88866424560547
2023-07-26,192.1673126220703,514.5499877929688,128.14999389648438,30.39240837097168,545.4763793945312,222.8720703125,144.89767456054688,83.88456726074219,128.30059814453125,309.8126220703125,159.9948272705078,149.1087188720703,58.494544982910156,396.638427734375,296.4988098144531,331.4320373535156,42.266998291015625,45.4189567565918,175.93215942382812,144.39151000976562,264.3500061035156,484.601318359375,232.7080535888672,51.74034881591797,96.34773254394531
2023-07-27,190.90267944335938,513.969970703125,128.25,29.96104621887207,541.295166015625,222.4471893310547,143.38893127441406,83.39608001708984,128.4296112060547,309.9253845214844,160.89340209960938,147.4641571044922,57.92862319946289,388.841796875,309.54766845703125,324.51434326171875,41.31700134277344,45.86663055419922,173.11322021484375,142.67501831054688,255.7100067138672,481.95892333984375,230.09730529785156,51.552486419677734,96.6502914428711
2023-07-28,193.4813690185547,528.8699951171875,132.2100067138672,29.914155960083008,542.730712890625,222.89183044433594,142.67941284179688,84.14836120605469,131.5857696533203,311.4858093261719,161.6251678466797,148.3053436279297,57.96573257446289,387.3239440917969,323.2221984863281,332.02081298828125,42.577999114990234,46.71601104736328,174.74765014648438,146.7082977294922,266.44000244140625,479.74578857421875,231.38302612304688,51.79541778564453,95.49510955810547
2023-07-31,194.0939483642578,546.1699829101562,133.67999267578125,30.007932662963867,540.1775512695312,222.30886840820312,146.9812774658203,86.8448486328125,131.7247314453125,313.80755615234375,155.1872100830078,149.2978057861328,57.45547103881836,388.6249694824219,316.3899230957031,329.61676025390625,43.89699935913086,46.69502639770508,172.13070678710938,146.60513305664062,267.42999267578125,483.04638671875,233.3263702392578,51.77922058105469,98.31889343261719
2023-08-01,193.26400756835938,549.0999755859375,131.69000244140625,29.65159034729004,535.1675415039062,221.5777587890625,145.75987243652344,86.98162841796875,130.56350708007812,312.1437683105469,156.44699096679688,148.56056213378906,57.307029724121094,391.375,320.4714050292969,330.0289306640625,43.86199951171875,46.473182678222656,171.54306030273438,146.5582275390625,261.07000732421875,481.49151611328125,235.33836364746094,51.536293029785156,97.75045776367188
2023-08-02,190.27032470703125,530.2999877929688,128.2100067138672,29.24835777282715,532.16162109375,217.85302734375,143.4517822265625,84.31444549560547,127.41728210449219,308.78802490234375,157.39186096191406,146.87815856933594,57.483299255371094,384.4261169433594,312.1296691894531,321.3547668457031,42.970001220703125,44.23681640625,172.9112091064453,146.87713623046875,254.11000061035156,481.5487365722656,233.1595001220703,51.571922302246094,96.5311050415039
2023-08-03,188.87725830078125,523.760009765625,128.91000366210938,29.454660415649414,537.3064575195312,212.97232055664062,143.39791870117188,83.5230712890625,127.48674774169922,310.05706787109375,158.06808471679688,147.77606201171875,57.186424255371094,387.3731994628906,311.0174560546875,320.5305480957031,43.099998474121094,44.482635498046875,171.8185272216797,147.26170349121094,259.32000732421875,481.6059875488281,234.33726501464844,51.584877014160156,98.20886993408203
2023-08-04,179.807373046875,526.8800048828125,139.57000732421875,29.35150909423828,531.8629150390625,212.01397705078125,143.07460021972656,84.31444549560547,127.14929962158203,306.8422546386719,156.5859375,147.4641571044922,56.323612213134766,385.7370300292969,308.57452392578125,321.6295166015625,43.15999984741211,44.64751052856445,169.5045928955078,145.64840698242188,253.86000061035156,479.5740661621094,234.56301879882812,51.28688430786133,98.4839096069336
2023-08-07,176.70504760742188,529.72998046875,142.22000122070312,29.895401000976562,538.0,213.46633911132812,143.59547424316406,84.83226013183594,130.5436553955078,309.4178161621094,160.3468475341797,148.16357421875,56.7689323425293,391.1778869628906,314.36407470703125,323.915771484375,44.07600021362305,45.383975982666016,171.60731506347656,147.1866455078125,251.4499969482422,487.2151184082031,237.03631591796875,51.983280181884766,98.28221130371094
2023-08-08,177.6436309814453,520.5999755859375,139.94000244140625,29.32337760925293,535.7937622070312,209.0401153564453,143.3799285888672,86.10234069824219,130.41461181640625,308.139404296875,160.42095947265625,147.33184814453125,56.51844024658203,387.5506591796875,310.4712829589844,319.93194580078125,43.83000183105469,44.631534576416016,169.35765075683594,147.3461151123047,249.6999969482422,482.55987548828125,234.85745239257812,52.035091400146484,98.76812744140625
2023-08-09,176.0529327392578,513.780029296875,137.85000610351562,28.938899993896484,539.2429809570312,203.38876342773438,143.56854248046875,85.47705841064453,128.68765258789062,308.5154113769531,160.31907653808594,145.35643005371094,56.64833068847656,388.02374267578125,303.0927734375,316.18365478515625,42.88999938964844,42.5230598449707,168.93527221679688,147.15850830078125,242.19000244140625,478.9826354980469,235.3187713623047,52.11932373046875,100.44587707519531
2023-08-10,175.83558654785156,515.8300170898438,138.55999755859375,29.0139217376709,540.967529296875,205.75009155273438,144.43968200683594,89.6488265991211,128.71743774414062,309.63397216796875,159.4853515625,145.13905334472656,56.51844024658203,391.4439697265625,303.619140625,316.87054443359375,42.99800109863281,42.3571891784668,168.72409057617188,146.4269256591797,245.33999633789062,480.2896423339844,236.1545867919922,52.09330368041992,100.95930480957031
2023-08-11,175.8949432373047,508.45001220703125,138.41000366210938,29.342134475708008,542.3839111328125,206.19467163085938,147.4213409423828,86.97186279296875,128.5884246826172,311.24139404296875,161.0415802001953,145.98025512695312,56.75037384033203,389.31500244140625,299.5475769042969,314.986572265625,42.16600036621094,40.82529830932617,168.99038696289062,147.28048706054688,242.64999389648438,484.61090087890625,236.0365753173828,52.398868560791016,102.52705383300781
2023-08-14,177.54714965820312,522.25,140.57000732421875,29.00454330444336,540.9482421875,209.51434326171875,147.31358337402344,86.76669311523438,130.34512329101562,310.1510009765625,160.66177368164062,146.28273010253906,56.48133850097656,392.86328125,304.0660095214844,317.9596862792969,42.77799987792969,43.72119140625,168.60475158691406,146.12673950195312,239.75999450683594,487.39642333984375,238.84889221191406,52.00879669189453,102.60955810546875
2023-08-15,175.55856323242188,518.7000122070312,137.6699981689453,28.076173782348633,538.0963745117188,206.27371215820312,143.01173400878906,85.05695343017578,128.8067626953125,312.2095642089844,160.19859313964844,142.5587921142578,56.100955963134766,388.7925720214844,299.85540771484375,315.820556640625,42.369998931884766,43.90805435180664,166.52035522460938,145.18878173828125,232.9600067138672,483.3516845703125,235.830078125,51.74225616455078,99.97522735595703
2023-08-16,174.68795776367188,514.489990234375,135.07000732421875,27.466636657714844,538.61669921875,204.50521850585938,142.4638671875,84.36328887939453,127.73487091064453,313.0461120605469,159.6891326904297,141.95387268066406,56.110233306884766,388.71368408203125,292.2485656738281,315.05364990234375,41.54499816894531,43.45439147949219,166.39181518554688,143.706787109375,225.60000610351562,480.3658752441406,235.29908752441406,51.76825714111328,98.29293823242188
2023-08-17,172.1453399658203,511.6700134277344,133.97999572753906,27.457258224487305,527.1131591796875,201.39300537109375,144.84854125976562,83.94319152832031,128.9457244873047,307.6412048339844,161.18978881835938,140.4794158935547,56.2308349609375,386.98876953125,283.11236572265625,311.59234619140625,40.29999923706055,43.31248474121094,163.85748291015625,142.67501831054688,219.22000122070312,471.2079772949219,233.41110229492188,50.60780715942383,100.19707489013672
2023-08-18,172.63011169433594,508.1300048828125,133.22000122070312,27.297842025756836,525.0225219726562,202.3711395263672,145.8913116455078,83.98226928710938,126.5041732788086,307.7257995605469,159.78176879882812,140.80078125,56.54627990722656,386.5452575683594,281.2851257324219,311.1990051269531,40.452999114990234,43.267513275146484,163.60960388183594,143.07833862304688,215.49000549316406,475.48162841796875,234.19775390625,51.3359375,101.71296691894531
2023-08-21,173.9656982421875,520.469970703125,134.67999267578125,27.335351943969727,523.3556518554688,206.5207061767578,145.4016571044922,83.90410614013672,127.4073486328125,304.6143798828125,155.02047729492188,141.28280639648438,56.06385040283203,387.56048583984375,287.8890380859375,316.5089416503906,40.82899856567383,46.932857513427734,162.57199096679688,142.35610961914062,231.27999877929688,474.7566833496094,235.46627807617188,51.19941711425781,100.48360443115234
2023-08-22,175.34091186523438,519.47998046875,134.25,26.669551849365234,518.6925659179688,204.27796936035156,144.2047882080078,83.81617736816406,128.1120147705078,305.00921630859375,153.78843688964844,138.35281372070312,55.7205810546875,392.1339416503906,285.60498046875,317.0792541503906,41.31700134277344,45.634796142578125,161.33238220214844,142.41236877441406,233.19000244140625,469.66265869140625,236.55776977539062,51.03688430786133,99.91976928710938
2023-08-23,179.18942260742188,530.7100219726562,135.52000427246094,26.67892837524414,521.091552734375,206.61953735351562,144.39520263671875,83.85527038574219,131.37734985351562,306.52264404296875,152.40823364257812,139.2884979248047,55.915409088134766,395.3077392578125,292.1988830566406,321.5434875488281,42.755001068115234,47.08175277709961,163.55450439453125,143.74429321289062,236.86000061035156,466.896240234375,238.25889587402344,51.39120101928711,99.04166412353516
